,PC1,PC2,PC3,vaccine,words,tsne1,tsne2,tsne3,cluster,aa
10416,0.133388685,-0.297952472,0.049441986,No,scottytherapistprotector,-7.8164277,-9.071319,11.945743,4,2
10259,0.133448937,0.33256683,-0.20415162,No,salford,19.37494,9.620037,-7.8884153,3,2
8807,0.133504081,-0.099682616,0.721878559,No,pfizerbiontech,4.47365,-30.692913,-2.0177882,2,2
10917,0.133534628,-0.261101644,-0.064517909,No,somewhere,-2.7958262,0.069432735,20.195349,4,2
4107,0.133719369,0.035244955,-0.342088855,No,employed,-3.0556335,14.532656,2.0912526,3,2
10179,0.133793449,-0.048269972,-0.222573254,No,royaldonnybrook,-7.3684206,9.614541,11.214803,4,2
7242,0.133825686,0.697825826,-0.137864632,No,manager,21.497496,21.753414,-6.2137623,3,2
688,0.133859936,0.237768971,0.011915333,No,achievement,0.62152123,24.16044,16.50163,3,2
7408,0.133944476,0.101674564,0.013870278,No,meant,8.971877,4.2132163,2.7884424,3,2
7332,0.133986872,-0.522160018,-0.091195294,No,maskup,-23.335167,9.790957,18.200863,4,2
1151,0.133995402,-0.620462754,-0.25535835,No,antivaxxers,-15.598679,-7.552504,22.307568,4,2
4907,0.134296821,0.270892748,-0.028086029,No,fridays,13.590262,4.244399,-9.47384,3,2
12921,0.134373974,-0.20088612,-0.276525272,No,word,-24.807669,6.354573,17.877283,4,2
3368,0.134443708,0.05967565,-0.068268123,No,definite,0.3390537,21.26874,7.679054,3,2
4239,0.134517345,-0.128767438,-0.086365424,No,ers,2.3119159,21.231857,1.500349,4,2
4728,0.134607603,-0.416577645,0.173291939,No,flatten,-7.757446,-9.0144415,15.778083,4,2
8165,0.13462821,0.511128234,-0.000730284,No,northeast,19.963018,10.236011,-2.9516864,3,2
3134,0.134658907,-0.345359276,-0.201201399,No,crowds,-19.180012,6.7026196,16.351595,4,2
1608,0.134733607,0.284572431,-0.003872425,No,beaumont,5.896569,15.332698,10.231048,3,2
10079,0.134932958,0.024785434,-0.019769719,No,righttobarearms,0.38058212,11.709783,15.095594,3,2
6791,0.135021932,0.238748439,0.372491182,No,las,19.167751,-6.134008,-3.3945723,2,2
8025,0.135111317,0.039138795,0.388148967,No,new,12.93625,-26.737898,-0.84107643,2,2
7351,0.135149176,-0.415176679,-0.146664806,No,mate,-11.119632,-4.257611,17.480934,4,2
3772,0.135165902,0.279338789,-0.125772414,No,doors,14.385656,12.159763,-3.870136,3,2
3408,0.13519611,0.426980761,-0.13546133,No,demo,25.382423,9.047264,-13.912699,3,2
3169,0.135203892,-0.280346602,-0.1056486,No,cup,-9.379694,0.36792397,14.772979,4,2
12119,0.135392967,-0.285793279,-0.121786001,No,tv,-18.776882,12.968524,11.220254,4,2
2084,0.135545349,0.105681177,0.020877376,No,burden,15.004282,1.3857127,13.463924,3,2
9069,0.135571215,-0.087490049,-0.242688511,No,possibl,-15.887837,7.465519,12.036528,4,2
11172,0.135584343,0.145777378,-0.098454625,No,steroids,20.040928,6.4867835,7.620843,3,2
11470,0.135594259,-0.338071108,0.188703443,No,swine,1.6048484,-10.083906,13.266369,4,2
565,0.135639737,-0.337434043,0.663958769,No,95,3.05637,-29.544117,2.6025114,2,2
10153,0.135652402,0.152685709,-0.212265907,No,rooms,8.506795,18.286963,1.113026,3,2
3190,0.135653221,0.209184747,-0.266174796,No,customer,6.5576844,13.757432,-9.955859,3,2
4616,0.135674229,-0.304138087,-0.080472063,No,fence,-11.609486,-4.7220364,13.234959,4,2
103,0.135681361,0.356341361,0.566306955,No,15th,23.181326,-5.6339846,2.725901,2,2
4339,0.135803448,0.08480027,0.018607799,No,exceptionally,6.886759,2.01376,8.536263,3,2
8241,0.135854611,0.325470954,-0.150112722,No,nycgov,16.704004,9.6007,0.5124544,3,2
5105,0.135909939,-0.131096345,-0.233298306,No,gim,-8.265713,6.2680025,14.4231615,4,2
1165,0.136008221,-0.533886174,-0.068121227,No,anyway,-12.582748,-6.147727,17.17533,4,2
6565,0.136012383,-0.286786792,-0.169203667,No,judgement,-12.51345,-0.9949913,15.754149,4,2
11832,0.136060335,0.143900968,0.400320956,No,timeframe,18.458225,-6.3320074,-2.6336567,2,2
9266,0.136073022,-0.042145188,-0.168077698,No,prisoners,3.5103471,19.79535,1.1521767,4,2
10383,0.136145111,0.084166296,-0.091058853,No,sciencerocks,0.9420344,10.252656,11.862288,3,2
4666,0.136189605,-0.190003385,-0.110428043,No,finals,-5.8518977,9.398927,25.80894,4,2
8777,0.136201537,0.018212983,-0.022859091,No,persistence,2.1554904,12.679431,2.248878,3,2
9842,0.136264946,-0.198856678,-0.142572046,No,relax,-14.366,5.281547,14.03929,4,2
104,0.136327024,0.393850095,0.772952912,No,16,23.972383,-8.3210125,2.3296816,2,2
7326,0.136450522,-0.506702778,-0.113155164,No,masking,-22.983343,9.492263,15.037441,4,2
5578,0.13649609,0.134267731,0.071359715,No,hero,16.023245,0.9589388,18.127089,3,2
7088,0.136615675,0.051776881,0.241696406,No,longterm,26.249018,7.739834,7.9899173,2,2
5742,0.136726034,0.721589601,-0.193657028,No,hosting,24.487251,10.176477,-17.314417,3,2
7017,0.136877054,-0.129509785,0.022100048,No,lit,0.14475402,7.8969684,18.301178,4,2
28,0.137005376,-0.030929332,0.353405485,No,1015,6.1949205,-2.1534235,12.629225,2,2
12352,0.137083203,-0.096572692,0.305206327,No,us,18.885948,-19.804638,2.734341,1,2
4497,0.137097052,-0.008023295,0.058746952,No,fainted,8.91613,-5.1721997,9.18014,4,2
7081,0.137139712,0.535925035,-0.089912288,No,london,9.395264,27.477661,-9.957441,3,2
8161,0.137194512,0.815522806,0.262504313,No,north,24.02639,17.167706,-4.609354,3,2
2009,0.13729471,0.307175751,-0.109343086,No,bristol,19.811577,13.258974,-7.045172,3,2
5427,0.137305069,-0.17612147,0.215512918,No,hank,5.213087,-13.5570755,14.131293,4,2
10834,0.137450542,-0.127611539,-0.140116678,No,smarter,-4.7754903,1.6939394,14.668174,4,2
5547,0.137583152,0.227147603,-0.248374646,No,heb,11.36922,14.790463,1.763705,3,2
6200,0.137761492,0.31523109,-0.038501324,No,inpatient,14.101154,20.259098,-12.481657,3,2
10253,0.137865708,0.26224798,-0.222944399,No,saint,-1.5549937,20.68234,11.340537,3,2
7636,0.137866739,0.14465928,0.108507723,No,mississippi,15.925382,-4.724025,2.189848,3,2
13044,0.137893511,0.253432522,0.249155866,No,york,27.238695,5.466694,-2.0195134,3,2
207,0.137909027,-0.3673544,0.351778334,Yes,11/9/2020,0.9714008,-32.794395,-7.557985,1,2
1940,0.137942363,-0.338369214,-0.305076894,No,brains,-15.000594,-2.8672523,18.126223,4,2
11358,0.138209802,0.252858264,-0.159755997,No,superb,1.5709342,22.00628,14.212299,3,2
11710,0.138214468,0.238165328,-0.078261544,No,thei,10.332431,19.619276,3.9464421,3,2
4477,0.138310293,0.389042121,-0.025583146,No,facmg,17.35442,10.913401,-22.230034,3,2
7937,0.138322783,0.119600097,-0.334112654,No,navigate,-0.9096087,23.11391,-4.05163,3,2
7473,0.1383474,-0.204170056,-0.046786794,No,memories,-0.80879164,3.1591554,23.019018,4,2
8056,0.13835061,-0.102860704,-0.000875608,No,newyear2021,-0.42821273,8.518652,24.254856,4,2
11371,0.138360787,0.215237932,-0.236095179,No,superstar,1.958485,21.61915,10.466762,3,2
6433,0.13842525,-0.319198163,0.057245587,No,jamming,-3.6465254,-19.291775,23.184792,4,2
10852,0.138476545,0.179991321,-0.056038085,No,snag,9.298001,12.491843,6.06881,3,2
9645,0.138479361,-0.137516369,0.054927269,No,ray,-1.7383735,8.616992,25.39942,4,2
5459,0.138673529,0.391865485,-0.276504288,No,harnessuk,2.6800652,23.46269,11.661562,3,2
4478,0.138840227,-0.655658674,0.010069723,No,fact,-8.855567,-22.46954,8.971532,4,2
11321,0.138951805,-0.326535703,-0.115044825,No,suffer,-9.27272,-20.330576,18.374308,4,2
3675,0.139077522,-0.112691465,-0.06836381,No,distracted,1.2509879,-0.43422827,11.846137,4,2
10765,0.139089238,0.080160661,-0.087031979,No,sitin,11.303188,-3.8993454,-2.231368,3,2
11692,0.139175331,-0.001174406,-0.235689053,No,thatll,-10.974879,7.6445127,9.536937,3,2
9694,0.139276352,-0.375190928,0.088976986,No,reasons,-11.775146,-16.684315,14.640041,4,2
8675,0.139306453,0.081492973,-0.30637482,No,patience,0.073061496,21.797455,4.2476583,3,2
10125,0.139419237,0.05961971,-0.154765226,No,rocks,-4.7450466,16.165482,10.991102,3,2
10647,0.139467743,-0.261002674,-0.073113455,No,shocked,-9.813177,-7.198075,12.869458,4,2
10278,0.139505815,0.037917877,0.168555821,No,sandiegocounty,7.834899,-2.508623,9.999687,1,2
5626,0.139526885,0.161475618,0.142305282,No,hines,12.410921,-2.602919,8.18573,3,2
10832,0.13953429,-0.111155261,0.243000794,No,smallpox,12.41611,-5.413962,10.428584,1,2
12462,0.139588863,0.127665006,-0.2113984,No,vegas,9.479114,9.624203,1.731454,3,2
6814,0.139601481,-0.076178101,-0.119567751,No,laughter,-3.1849864,13.637133,12.992836,4,2
4927,0.13965163,0.11439851,-0.169742574,No,frontlines,-1.7548622,13.74025,9.190446,3,2
1047,0.139709952,-0.061398016,-0.000342316,No,amyklobuchar,4.2611003,1.2916107,13.153134,4,2
10100,0.139735091,0.39050727,-0.156995213,No,rita,15.325154,14.1627445,-9.213526,3,2
4204,0.139751677,-0.048150079,0.069596443,No,epic,6.6413264,2.2840862,13.910055,4,2
12784,0.139801702,0.473352735,-0.050843607,No,wexford,18.2094,13.780371,-7.5804563,3,2
6862,0.139824398,0.001673678,-0.196552391,No,learningdisability,-1.0959659,18.087133,-0.10566883,3,2
10785,0.139973194,-0.428347119,0.019961742,No,skin,-3.438023,-7.983162,21.191431,4,2
1868,0.13998418,-0.164931619,-0.108664893,No,bone,-3.5861392,0.53705895,13.324637,4,2
439,0.140061735,0.363738209,0.661177692,No,500,22.226469,-12.2990055,-0.92677844,2,2
5247,0.140079618,0.263144474,-0.255687268,No,gpns_irl,1.4159895,21.589573,13.915591,3,2
4379,0.140140783,-0.118777372,0.163976526,No,expectancy,18.110857,-11.061477,12.223643,4,2
8828,0.140193921,0.266112041,0.12135431,No,phase1b,18.28185,8.301634,4.514128,3,2
6721,0.14022872,0.039827233,-0.104399739,No,kpmidatlantic,-1.448691,13.422867,14.747983,3,2
10224,0.140442273,0.290203222,-0.162168039,No,sacred,14.341201,13.466958,-9.044109,3,2
10148,0.140486617,-0.065794821,-0.297425985,No,ronaldklain,-28.017904,4.05032,2.946809,4,2
5156,0.1405748,-0.079002749,-0.009627062,No,goaway,0.42288384,8.302208,15.259271,4,2
1967,0.140581104,-0.119127569,-0.161620192,No,breastcancer,-0.26523718,6.862433,5.920652,4,2
4897,0.140618118,-0.073720733,0.133026497,No,freezing,4.960207,-2.6032481,10.656302,4,2
8032,0.140681694,0.182628688,-0.003749896,No,newjersey,16.4076,9.941076,3.978769,3,2
12081,0.14069187,-0.070370311,-0.005923156,No,trustscience,-0.9313077,10.027746,14.80134,4,2
8055,0.140802448,-0.112803501,-0.024155061,No,newyear,-0.49867743,8.470751,24.232513,4,2
2263,0.140824549,-0.666693533,0.208179338,No,cause,2.3444583,-26.321733,9.074238,4,2
6477,0.14086559,0.212395042,0.031208234,No,jersey,27.345394,5.3043084,-2.2684898,3,2
1622,0.141095508,0.241893259,-0.067154162,No,bedford,8.443541,8.013063,-6.906351,3,2
12698,0.141101567,-0.432572712,0.187106175,No,wax,-0.63870674,-12.3761425,23.865747,4,2
5832,0.141171665,-0.092771509,-0.090103193,No,hunting,8.87511,9.636824,5.19958,4,2
6722,0.141281416,-0.071389896,-0.252255005,No,kpscalnews,-11.975005,7.002709,12.386041,4,2
1509,0.141522819,-0.147205391,0.164924987,No,bag,3.0457954,-6.9130983,11.618496,4,2
408,0.141538695,0.376470181,0.070962533,No,3pm,21.58356,3.7399855,-11.936461,3,2
2149,0.141563118,0.336795001,-0.001672176,No,cambridgeshire,18.953844,12.245778,-5.0827923,3,2
1618,0.141708976,-0.010781465,0.429280239,No,become,32.517918,2.7231345,-2.0797396,2,2
5318,0.141720277,0.093357906,-0.172266927,No,grou,10.370403,20.934134,-0.80844253,3,2
9332,0.14173943,0.257464275,0.479774506,No,progress,22.554792,-10.673742,-7.7540216,2,2
10874,0.141837385,0.117490785,-0.243027653,No,socia,9.05255,21.505985,-13.353025,3,2
570,0.141876369,-0.32773303,0.517551085,No,99,21.072586,-5.0761647,10.257098,1,2
793,0.14197676,0.010530957,-0.149169347,No,adv,-0.21980982,6.3953333,5.676497,3,2
9167,0.142091572,0.220944673,-0.088020031,No,preregister,16.16827,9.888683,4.562042,3,2
3286,0.142313418,0.106599518,-0.215378482,No,dchhs,9.349052,10.858851,8.006534,3,2
5002,0.142473135,0.320690508,0.0384912,No,gardens,17.168367,3.2765021,-8.788848,3,2
12851,0.142503518,-0.034194506,-0.065627352,No,willingly,6.5941477,7.106879,6.9515715,4,2
429,0.142553755,0.182543618,0.647462391,No,46,19.927801,-11.028254,6.708879,2,2
7583,0.142588948,0.038527269,0.80268778,No,million,22.908813,-14.025713,1.1783919,2,2
1189,0.142590046,0.086397519,-0.17574305,No,appearance,1.2301531,5.70236,9.5282345,3,2
8371,0.142607363,0.383961291,0.077622362,No,onsite,7.1329613,15.686474,9.802965,3,2
10088,0.142868899,-0.230101377,-0.105236327,No,rip,-2.4158597,-10.580747,16.8951,4,2
61,0.142896178,0.326995708,0.392368339,No,1200,19.29705,-8.187925,1.1362517,2,2
11688,0.143295908,-0.057847363,0.023072529,No,thanksscience,0.061344597,11.430821,15.016211,4,2
2537,0.143348759,0.124611034,-0.239952362,No,classified,8.110525,18.900932,1.6601917,3,2
9814,0.14336673,-0.206277819,0.022907874,No,regrets,-1.052438,-3.0787044,11.80699,4,2
6856,0.14337224,-0.074298027,0.248441338,No,leap,-1.5193919,10.878032,18.963257,1,2
8218,0.143484761,-0.257468711,0.581022472,No,numbers,21.13914,-16.672537,4.9440036,2,2
11790,0.143514685,0.310085258,-0.288110301,No,throu,9.95346,14.742264,-14.835886,3,2
10349,0.143829851,0.032781333,-0.139576452,No,scd,0.4966122,10.828895,5.5272956,3,2
12018,0.143839278,0.011182356,-0.153333751,No,tree,-3.734231,15.352641,10.632397,3,2
7003,0.143946154,-0.240314592,-0.071455159,No,lips,-6.959801,-2.9474406,14.029666,4,2
2366,0.144083808,-0.2258623,-0.262691731,No,changed,-21.432213,2.5010746,11.007976,4,2
496,0.144233987,0.445566033,0.028559839,No,6pm,22.344995,4.6033792,-13.190595,3,2
3206,0.144334277,0.233574847,0.065146634,No,cwmtafmorgannwg,4.6148224,21.016016,13.8383,3,2
1104,0.144362319,-0.021441844,0.53801679,No,anniversary,19.456156,-8.64732,17.837107,2,2
7403,0.144400833,-0.098229738,0.03840424,No,meal,1.6490448,-0.41350597,12.764287,4,2
10912,0.144471337,0.412634017,-0.181945459,No,somerset,14.409435,16.263285,-6.147062,3,2
2809,0.144499897,-0.077596899,-0.146008382,No,conarck,-6.890997,3.2466815,9.8471575,4,2
3790,0.144545562,-0.189347517,0.020227968,No,doubtful,-10.17931,-8.146406,12.734132,4,2
11674,0.144766566,-0.33823035,-0.220989311,No,tf,-16.678978,-2.9327326,15.466556,4,2
4947,0.144855938,-0.055109,-0.002940958,No,ful,-7.680087,14.829143,12.8354025,4,2
10316,0.144980049,-0.366591542,-0.068984557,No,save,-26.538548,-9.448019,17.686792,4,2
11604,0.145046847,0.074272737,-0.015369802,No,teen,10.100599,1.7299635,5.4087324,3,2
417,0.145057019,-0.309546877,0.079095636,No,400k,11.979667,-10.409651,13.702433,4,2
9939,0.145162305,0.045922979,0.156844655,No,required,24.256622,6.9907475,8.104029,3,2
3288,0.145216066,-0.116926977,-0.120502219,No,dd,-4.389014,1.1467571,6.308692,4,2
3672,0.145249718,-0.307967957,-0.144872781,No,distant,-7.6973343,2.279628,12.128166,4,2
9495,0.145463381,-0.317816453,-0.10941565,No,pushed,-21.808332,1.043053,14.467765,4,2
8540,0.145538078,0.226616993,-0.108397999,No,p,10.395488,25.699766,1.956426,3,2
11795,0.145587051,-0.235750165,0.185524662,No,thrown,13.779989,-8.555564,8.463915,4,2
7386,0.145618424,-0.054978294,-0.217317209,No,mccain,-11.775227,17.837435,4.2194443,4,2
11318,0.145619369,0.291600794,0.442308963,No,sudhakar,21.449366,-9.592493,-7.79978,2,2
12179,0.145723258,0.193250905,-0.193489638,No,uhp_nhs,-0.06734093,21.294931,15.070548,3,2
7475,0.145852877,0.423320061,0.133155689,No,memphis,24.317951,9.002059,-3.2123165,3,2
8523,0.145861957,-0.294425879,-0.023589269,No,owes,-20.510866,-11.157673,12.108293,4,2
12643,0.145927476,0.029195778,-0.27679886,No,walls,-2.7988029,12.403259,0.8170349,3,2
11618,0.145941415,-0.493828782,-0.096904438,No,tellin,-11.229991,-6.9883122,17.718416,4,2
10676,0.146027511,-0.538790238,-0.088540038,No,shouldnt,-18.111565,-7.555011,24.086052,4,2
4243,0.14608266,-0.244320752,-0.42009183,No,especially,-25.839094,0.47038063,13.715817,4,2
11305,0.146118445,-0.051947467,-0.075050856,No,substitute,-2.9911299,3.1447663,10.992696,4,2
9889,0.1461591,0.432545413,-0.078521668,No,renal,15.175923,11.981306,-11.311912,3,2
8584,0.146174582,-0.357139429,-0.161293359,No,pandemi,-21.431786,-8.708312,15.509425,4,2
10419,0.14623082,-0.009770482,0.082865017,No,scrambling,14.87267,1.2906389,13.304787,4,2
1306,0.146272062,0.422620898,0.11388069,No,asha,17.37446,0.8229752,-12.350352,3,2
4783,0.146311241,-0.179298564,0.318867367,No,foll,4.61886,-5.2793436,17.908274,1,2
4619,0.146315246,0.132750649,0.040042176,No,fergalbowers,2.4991128,12.810526,12.888256,3,2
4238,0.146331587,-0.117790225,0.030575261,No,error,-1.7397822,-8.932217,10.225977,4,2
940,0.146345638,-0.530634514,0.225709689,No,alexa,-7.603302,-6.9900713,18.940954,4,2
9709,0.146551721,0.443227971,-0.055437527,No,receiv,18.65812,9.372202,-4.636745,3,2
9308,0.146555037,-0.023213942,-0.030344549,No,productive,-0.6643224,17.294462,19.24474,4,2
10531,0.146567758,0.189748505,-0.113847987,No,separate,-7.095737,24.36164,-9.674306,3,2
1147,0.146595719,-0.451881739,-0.156317043,No,antivaxer,-13.825297,-4.7929587,15.806567,4,2
8996,0.146612115,-0.0425533,-0.053423314,No,pol,-3.8862967,8.175284,6.686352,4,2
7340,0.146703848,0.358535682,-0.014202299,No,massgenbrigham,10.275422,10.743338,-9.067525,3,2
4102,0.146714411,0.018910545,-0.281068098,No,emp,1.8659482,17.507488,-0.16516195,3,2
98,0.146728573,0.133882403,0.36929938,No,15000,17.433973,-9.173861,6.5397415,2,2
7228,0.14679666,0.235914176,-0.009551585,No,mall,12.402752,3.780961,5.5698485,3,2
6491,0.146832783,0.288974819,-0.122675391,No,jim,12.72963,12.071796,-12.660933,3,2
3814,0.146869687,0.366942395,0.073336162,No,dr,16.233854,8.344704,-23.922932,3,2
4691,0.146967524,0.066841646,0.047361489,No,fired,16.998707,-1.9597816,7.92302,3,2
1541,0.14705402,0.488355719,-0.050320788,No,barbara,19.376938,11.933386,-8.70173,3,2
5908,0.147123084,-0.283621448,-0.304791935,No,ignorant,-19.5116,3.2872949,12.21871,4,2
1630,0.147179835,0.017155388,0.426255932,No,befo,18.558458,-10.634898,7.7771707,2,2
12745,0.147278166,0.136285048,-0.032865074,No,wegotthis,1.4643662,13.4823065,14.891455,3,2
932,0.147427408,-0.095942918,0.245320502,No,album,9.84472,-2.415649,15.345024,1,2
4044,0.147454634,0.015677441,-0.169783635,No,elementary,6.020399,14.966881,2.17074,3,2
2156,0.147532344,0.032859066,-0.064793166,No,campaigning,-0.3365926,17.644327,0.3586884,3,2
8372,0.147632812,0.027884731,-0.043897744,No,ontarians,3.3205316,20.796412,-14.30685,3,2
2573,0.147742154,0.180139294,-0.107703849,No,clin,9.772552,10.419181,-7.0381374,3,2
1559,0.147756971,0.348021768,0.021975917,No,basingstoke,18.147924,14.68059,-9.277249,3,2
2625,0.147782961,0.250949915,0.228704922,No,cnic,20.948812,5.8089204,4.2959747,3,2
5901,0.147842369,-0.09701118,-0.122038589,No,idtwitter,-2.1456807,7.437449,13.216033,4,2
1614,0.147860324,0.322658396,0.455987641,No,became,18.233202,-8.96012,-9.761881,2,2
446,0.147985821,-0.378105851,0.025106524,No,5050,-4.3368134,-5.0240183,13.228631,4,2
7535,0.148015981,-0.017273982,-0.190318614,No,michaelcaine,-6.1494145,12.172772,14.686405,4,2
1404,0.148032112,0.270086973,-0.221167146,No,aubmc_official,10.887563,16.513727,-9.770923,3,2
5376,0.148032258,-0.075206113,-0.126753264,No,gym,5.0902853,11.896304,2.2582445,4,2
12674,0.148148863,-0.421318934,-0.20670743,No,wash,-22.890434,9.308983,15.702724,4,2
10348,0.148171811,-0.612469425,-0.135189703,No,scary,-12.414199,-9.494503,20.275837,4,2
11395,0.148244484,-0.203925925,-0.13298143,No,supposedly,-14.70125,1.1092596,15.97229,4,2
7429,0.148249922,0.176146446,-0.162782344,No,medically,8.984664,21.186155,2.1171212,3,2
10135,0.14834192,0.298487084,0.058578486,No,rolling,13.501243,26.37093,-4.0224,3,2
763,0.148419012,0.252138937,-0.142402639,No,admin,-31.759464,1.2330562,-0.64232963,3,2
3396,0.148427203,0.521509429,-0.06773467,No,delivering,17.766472,24.625896,-6.180122,3,2
1604,0.148437596,-0.180163146,0.002950743,No,beat,-2.2023094,9.593684,28.626574,4,2
700,0.148495529,0.214494938,-0.297651856,No,acp,8.218891,15.813334,-3.7091544,3,2
6139,0.148759005,0.155483577,-0.244297823,No,info,-14.712706,23.420519,-12.845888,3,2
5703,0.148838839,-0.087269683,0.240245615,No,hop,3.5025294,-2.0946412,21.15593,1,2
6668,0.148841632,0.194079895,-0.003876529,No,kidneytransplant,2.9646354,11.076077,14.909837,3,2
10684,0.148844774,-0.197570002,-0.031994482,No,shower,0.578886,-3.2907069,13.999992,4,2
10850,0.148888991,0.239226808,-0.299677113,No,sms,-9.208965,25.514118,-7.0242352,3,2
